rosbagTimestamp,task_id,step_count,who_reports,update_received_time,secs,nsecs,human_expertise,human_mood,human_trust,robot_model,human_type,action_taken_time,secs,nsecs,taken_action,belief_state,real_state,isEstimationCorrect,real_obs_received,obs_with_noise,human_observables,task_status,who_succeeded,immediate_reward,total_disc_reward
1532994856617607839,11,3,"""ROBOT""",,1532994856,614837213,'','','','','',,1532994856,585856781,"""point to remind""","""NeedsToBeReminded""","""NeedsToBeReminded""",True,'','',[],'','',"""0""","""0"""
1532994857695925604,11,3,"""OBSERVATION""",,1532994857,693168825,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, True, False, False, False, True]","""ONGOING""",'','',''
1532994859001797261,11,3,"""HUMAN""",,1532994858,998116817,"""beginner""","""new_normal""","""NO""",'','',,1532994857,676056601,"""1""","""NoAttention""","""NoAttention""",True,'','',[],'','','',''
1532994859016690020,11,4,"""ROBOT""",,1532994859,13783263,'','','','','',,1532994858,981028813,"""planning for grasping""","""NoFocus""","""TaskHuman""",False,'','',[],'','',"""0""","""0"""
1532994864696877377,11,4,"""SENSORS""",,1532994864,696535618,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994866979262518,11,4,"""OBSERVATION""",,1532994866,976091948,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994868276222370,11,4,"""HUMAN""",,1532994868,272613924,"""beginner""","""new_normal""","""NO""",'','',,1532994860,80240162,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994868293624079,11,5,"""ROBOT""",,1532994868,290327710,'','','','','',,1532994868,261905564,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.53421"""
1532994875893206577,12,0,"""MANAGER""",,1532994875,892744758,"""beginner""","""new_normal""","""NO""",'','',,0,0,'','','',False,'','',[],"""START""",'','',''
1532994877071117725,12,0,"""ROBOT""",,1532994877,67293039,'','','','','',,1532994877,65633095,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""6""","""5.53421"""
1532994877081117244,12,0,"""HUMAN""",,1532994877,77048104,"""beginner""","""new_normal""","""NO""",'','',,1532994876,776404758,"""2""","""TaskHuman""","""TaskHuman""",True,'','',[],'','','',''
1532994877089530558,12,1,"""ROBOT""",,1532994877,86793299,'','','','','',,1532994877,65633095,"""idle""","""TaskHuman""","""TaskHuman""",True,'','',[],'','',"""0""","""0"""
1532994882267868790,12,1,"""SENSORS""",,1532994882,267536945,'','','','','',,0,0,'','','',False,'','',[],"""SUCCESS""","""human""",'',''
1532994884547551015,12,1,"""OBSERVATION""",,1532994884,544799094,'','','','','',,0,0,'','','',False,"""LA","""LA","[True, False, True, False, False, False]","""SUCCESS""","""human""",'',''
1532994885795374267,12,1,"""HUMAN""",,1532994885,791196810,"""beginner""","""new_normal""","""NO""",'','',,1532994878,151777410,"""0""","""Evaluating""","""Evaluating""",True,'','',[],'','','',''
1532994885811853374,12,2,"""ROBOT""",,1532994885,808857040,'','','','','',,1532994885,780551732,"""idle""","""GlobalSuccess""","""GlobalSuccess""",True,'','',[],'','',"""6""","""5.88"""
